from	to	score
SLC32A1	PAX6	0.000439
SLC32A1	GRIK1	0.000439
SLC32A1	PNOC	0.000443
SLC32A1	DLX1	0.000449
SLC32A1	GABRA4	0.000451
SLC32A1	CRHR1	0.000452
SLC32A1	DRD1	0.000466
SLC32A1	FOXG1	0.000466
SLC32A1	CNR1	0.000468
SLC32A1	OLIG2	0.00047
SLC32A1	NTRK2	0.000477
SLC32A1	BDNF	0.000479
SLC32A1	PMCH	0.000486
SLC32A1	VIP	0.000486
SLC32A1	GABRA5	0.000501
SLC32A1	GABRB1	0.000501
SLC32A1	TBR1	0.000506
SLC32A1	TAC1	0.000507
SLC32A1	GABRB3	0.000512
SLC32A1	GRIN2A	0.000515
SLC32A1	EMX1	0.000522
SLC32A1	DLX6	0.000526
SLC32A1	CCK	0.000528
SLC32A1	GABRG1	0.000529
SLC32A1	HCRT	0.000531
SLC32A1	GABRA2	0.000547
SLC32A1	GABRB2	0.000551
SLC32A1	GABRD	0.00056
SLC32A1	GRIN2B	0.000565
SLC32A1	SSTR4	0.000565
SLC32A1	FOS	0.000566
SLC32A1	GNG3	0.000574
SLC32A1	AGRP	0.000574
SLC32A1	GABBR2	0.000575
SLC32A1	PDYN	0.00059
SLC32A1	CRH	0.000593
SLC32A1	GABRG2	0.000594
SLC32A1	NRXN1	0.000595
SLC32A1	GABBR1	0.000598
SLC32A1	GABRA3	0.00061
SLC32A1	CAMK2A	0.000622
SLC32A1	NPY	0.000626
SLC32A1	KALRN	0.000632
SLC32A1	TH	0.00064
SLC32A1	GABRA1	0.000664
SLC32A1	DLX5	0.000686
SLC32A1	RBFOX3	0.000686
SLC32A1	CALB1	0.00069
SLC32A1	CALB2	0.000697
SLC32A1	SYN3	0.000758
SLC32A1	GRIA1	0.000766
SLC32A1	DLG4	0.000853
SLC32A1	GAD1	0.000977
SLC32A1	SLC18A3	0.000978
SLC32A1	GAD2	0.000987
SLC32A1	SLC17A6	0.000991
CST4	ACTB	0.00042
CST4	ANXA1	0.000521
CST4	ANXA11	0.000558
CST4	KCNG4	0.00057
CST4	PRR4	0.000571
CST4	LGMN	0.000585
CST4	CSTB	0.000731
CST4	HTN1	0.000738
CST4	STATH	0.000776
CST4	CST2	0.000785
CST4	MUC5B	0.000843
CST4	LCN1	0.000891
CST4	CST1	0.000929
MLNR	F2RL2	4e-04
MLNR	F2RL3	0.000401
MLNR	MCHR2	0.000401
MLNR	BDKRB2	0.000406
MLNR	UTS2R	0.000406
MLNR	PROKR1	0.000408
MLNR	AGTR1	0.000409
MLNR	EDNRA	0.00041
MLNR	KISS1R	0.000415
MLNR	CCKBR	0.000421
MLNR	CYSLTR1	0.000428
MLNR	GRPR	0.000435
MLNR	NMUR2	0.000437
MLNR	BRS3	0.000438
MLNR	MCHR1	0.000445
MLNR	TRHR	0.000446
MLNR	GHSR	0.00045
MLNR	NTSR2	0.000457
MLNR	NPSR1	0.000458
MLNR	NMUR1	0.000461
MLNR	GNAQ	0.000472
MLNR	CCKAR	0.000493
MLNR	KALRN	0.000499
MLNR	EDN2	0.000499
MLNR	BTK	0.000499
MLNR	ARHGEF25	0.000499
MLNR	NPS	0.000499
MLNR	TRIO	0.000499
MLNR	UTS2B	0.000501
MLNR	KNG1	0.000501
MLNR	PLCB1	0.000502
MLNR	PLCB3	0.000502
MLNR	PLCB2	0.000502
MLNR	NTSR1	0.000503
MLNR	PMCH	0.000503
MLNR	AGT	0.000506
MLNR	TRH	0.000507
MLNR	NMBR	0.000509
MLNR	AGTR2	0.000512
MLNR	GRK5	0.000529
MLNR	NMB	0.000531
MLNR	GRP	0.000531
MLNR	GRK2	0.00054
MLNR	EDN1	0.000547
MLNR	EDN3	0.000548
MLNR	NMS	0.000555
MLNR	KISS1	0.000555
MLNR	PROK2	0.000567
MLNR	CYSLTR2	0.000569
MLNR	PROK1	0.000591
MLNR	CCK	0.000665
MLNR	NMU	0.000689
MLNR	NTS	0.000724
MLNR	GHRL	0.000876
MLNR	MLN	0.000999
GABPB1	TERT	0.000408
GABPB1	KIAA0895L	0.000439
GABPB1	HNF1A	0.00048
GABPB1	TUBB3	0.000911
OIP5	NEIL3	0.000406
OIP5	TROAP	0.000418
OIP5	NCAPH	0.000438
OIP5	ZIC1	0.000439
OIP5	CKAP2L	0.00044
OIP5	PIMREG	0.000441
OIP5	RAD54L	0.000443
OIP5	TACC3	0.000445
OIP5	FBXO5	0.000449
OIP5	SGO2	0.00045
OIP5	SHCBP1	0.000473
OIP5	MKI67	0.000478
OIP5	KIFC1	0.000481
OIP5	FANCI	0.000483
OIP5	MYC	0.000503
OIP5	MTFR2	0.000507
OIP5	FEN1	0.000511
OIP5	PTTG1	0.000517
OIP5	EXO1	0.000521
OIP5	KIF18A	0.000528
OIP5	KIF14	0.000533
OIP5	TYMS	0.000539
OIP5	KIF23	0.000542
OIP5	FAM83D	0.000546
OIP5	ERCC6L	0.000548
OIP5	RUVBL1	0.00055
OIP5	CDCA2	0.000555
OIP5	RRM2	0.000563
OIP5	NPM1	0.000569
OIP5	CDC25C	0.000573
OIP5	SPAG5	0.000574
OIP5	PLK4	0.000587
OIP5	E2F8	0.000588
OIP5	CENPX	0.000589
OIP5	FAM161B	0.000591
OIP5	PLK1	0.000593
OIP5	SKA1	0.000594
OIP5	NEK2	0.000615
OIP5	FOXM1	0.000615
OIP5	CENPE	0.000616
OIP5	H4C6	0.000627
OIP5	CENPF	0.000633
OIP5	TOP2A	0.000635
OIP5	DTL	0.000653
OIP5	UBE2C	0.000658
OIP5	AURKB	0.00066
OIP5	CDCA3	0.000671
OIP5	CENPL	0.000673
OIP5	CENPP	0.000682
OIP5	KIF4A	0.000685
OIP5	CENPT	0.000687
OIP5	PCLAF	0.000689
OIP5	CENPQ	0.000691
OIP5	CDC20	0.000695
OIP5	CDCA5	0.000698
OIP5	NDC80	0.000712
OIP5	MCM10	0.000717
OIP5	TPX2	0.000728
OIP5	CENPK	0.000734
OIP5	DEPDC1	0.000737
OIP5	CHEK1	0.000743
OIP5	ASPM	0.00075
OIP5	KNL1	0.000758
OIP5	CENPI	0.00076
OIP5	CCNB2	0.00077
OIP5	SKA3	0.000772
OIP5	DEPDC1B	0.000774
OIP5	TTK	0.000777
OIP5	NCAPG	0.000783
OIP5	SPC25	0.000791
OIP5	MND1	0.000795
OIP5	RAD51	0.000798
OIP5	KIF15	0.000801
OIP5	CDC45	0.000805
OIP5	CENPW	0.000805
OIP5	ZWINT	0.000814
OIP5	CENPU	0.000815
OIP5	KIF20A	0.000817
OIP5	CENPN	0.000819
OIP5	BUB1B	0.000837
OIP5	CEP55	0.00084
OIP5	MELK	0.000842
OIP5	BIRC5	0.000844
OIP5	CDK1	0.000846
OIP5	CCNA2	0.00085
OIP5	RAD51AP1	0.00085
OIP5	PBK	0.000854
OIP5	MAD2L1	0.000854
OIP5	DLGAP5	0.000856
OIP5	CDCA8	0.000856
OIP5	NUF2	0.000864
OIP5	KIF2C	0.000866
OIP5	NUSAP1	0.000872
OIP5	KIF11	0.000873
OIP5	CCNB1	0.000888
OIP5	BUB1	0.000891
OIP5	HMMR	0.000895
OIP5	CENPC	0.000905
OIP5	HJURP	0.000957
OIP5	CENPA	0.000981
OIP5	MIS18BP1	0.000999
LGALS13	GALP	0.000461
LGALS13	GAL	0.000684
FBL	H2BC21	0.000406
FBL	CDK1	0.000409
FBL	NPSR1	0.000414
FBL	SOX2	0.00044
FBL	H4C1	0.000441
FBL	H4C12	0.000441
FBL	H4C4	0.000441
FBL	H4C15	0.000441
FBL	H4C14	0.000441
FBL	H4-16	0.000441
FBL	H4C9	0.000441
FBL	H4C8	0.000441
FBL	H4C5	0.000441
FBL	PNOC	0.000443
FBL	H4C11	0.000443
FBL	SPDYE11	0.000444
FBL	AURKB	0.000449
FBL	H4C13	0.00045
FBL	H4C2	0.000454
FBL	H3-2	0.000455
FBL	TOP2A	0.000456
FBL	H3-4	0.000456
FBL	H2BC3	0.000459
FBL	H3C13	0.000463
FBL	H3C12	0.00048
FBL	H4C3	0.000481
FBL	BAZ2A	0.000481
FBL	DQX1	0.000508
FBL	H2AC20	0.00052
FBL	TERT	0.000532
FBL	EEF2	0.000538
FBL	MKI67	0.000541
FBL	H4C7	0.000548
FBL	GAPDH	0.000557
FBL	TP53	0.000559
FBL	FN1	0.00056
FBL	CENPB	0.000561
FBL	PRKDC	0.000597
FBL	MYC	0.000618
FBL	CTCF	0.000624
FBL	ACTB	0.000628
FBL	CENPA	0.000636
FBL	GNL3L	0.000652
FBL	XRCC5	0.000659
FBL	WRAP53	0.000662
FBL	H3-3B	0.000665
FBL	TWISTNB	0.00075
FBL	UTP25	0.000773
FBL	RUVBL2	0.000794
FBL	H4C6	8e-04
FBL	GPATCH4	0.000837
FBL	RUVBL1	0.000868
FBL	GNL3	0.000883
FBL	NPM1	0.000921
FBL	PINX1	0.000925
FBL	EBNA1BP2	0.000935
FBL	LOC102724159	0.000949
FBL	NOP2	0.000968
FBL	NAT10	0.000993
FBL	GAR1	0.000994
CRX	CLRN1	4e-04
CRX	PTF1A	0.000401
CRX	ONECUT1	0.000418
CRX	NEUROG2	0.000423
CRX	GNGT2	0.000429
CRX	PRKCA	0.000434
CRX	ASCL1	0.000434
CRX	SHH	0.000436
CRX	PDC	0.000444
CRX	VSX2	0.000453
CRX	SOX2	0.000454
CRX	GUCA1A-2	0.000459
CRX	CALB1	0.000459
CRX	GRK7	0.000473
CRX	CACNA1F	0.000487
CRX	OPN1LW	0.00049
CRX	ISL1	0.000535
CRX	GUCA1C	0.000539
CRX	GRK1	0.000539
CRX	SIX6	0.00056
CRX	KAT2A	0.000599
CRX	PDE6C	6e-04
CRX	SAG	0.000606
CRX	OPN1MW	0.000623
CRX	CNGB3	0.000638
CRX	SIX3	0.000639
CRX	PDE6G	0.000643
CRX	POU4F2	0.000655
CRX	PDE6H	0.000658
CRX	ATOH7	0.000679
CRX	GNGT1	0.000682
CRX	OPN1SW	0.000689
CRX	CNGA1	0.000693
CRX	CNGB1	0.000759
CRX	NEUROD1	0.000762
CRX	KCNG4	0.00078
CRX	PDE6B	0.000848
CRX	RCVRN	0.000914
CRX	AIPL1	0.000928
CRX	RHO	0.000937
PIK3R2	DEPDC1B	4e-04
PIK3R2	KL	4e-04
PIK3R2	STRN	0.000401
PIK3R2	DIAPH3	0.000405
PIK3R2	MAPK3	0.000409
PIK3R2	TRPV1	0.000448
PIK3R2	LEP	0.000452
PIK3R2	FGF10	0.000476
PIK3R2	FGF8	0.000477
PIK3R2	FGF17	0.000479
PIK3R2	MAPK8	0.000486
PIK3R2	EFNB2	0.000487
PIK3R2	NGF	0.000559
PIK3R2	HSP90AA1	0.000578
PIK3R2	EGF	0.000579
PIK3R2	GNAQ	0.000588
PIK3R2	YWHAZ	0.000605
PIK3R2	ESR1	0.000637
PIK3R2	GNG8	0.00065
PIK3R2	GNG3	0.00065
PIK3R2	GNG13	0.00065
PIK3R2	GNG10	0.00065
PIK3R2	GNG2	0.00065
PIK3R2	GNG12	0.00065
PIK3R2	GNB4	0.00065
PIK3R2	GNGT2	0.00065
PIK3R2	GNB1	0.000652
PIK3R2	GNG5	0.000652
PIK3R2	GNG11	0.000653
PIK3R2	GNGT1	0.000653
PIK3R2	GNB3	0.000656
PIK3R2	GNG7	0.000656
PIK3R2	GNB2	0.000659
PIK3R2	GNB5	0.000664
PIK3R2	PLCB2	0.000668
PIK3R2	PLCB3	0.000678
PIK3R2	PLCB4	0.000681
PIK3R2	PLCB1	0.000693
PIK3R2	FGFR4	0.000736
PIK3R2	GNG4	0.000782
PIK3R2	FGFR2	0.000819
PIK3R2	FGFR3	0.000844
PIK3R2	KISS1R	9e-04
PIK3R2	GNAI1	0.000902
PIK3R2	PLCG2	0.00091
PIK3R2	PRKCD	0.000916
PIK3R2	JAK2	0.000923
PIK3R2	BTK	0.000925
PIK3R2	HRAS	0.00093
PIK3R2	NRAS	0.000933
PIK3R2	KRAS	0.000946
PIK3R2	FGFR1	0.000948
PIK3R2	SRC	0.000959
PIK3R2	EGFR	0.000993
PIK3R2	PIK3R3	0.000999
PIK3R2	PIK3R1	0.000999
PIK3R2	PIK3CB	0.000999
PIK3R2	PIK3CD	0.000999
PIK3R2	PIK3CA	0.000999
TWISTNB	H2BU1	4e-04
TWISTNB	H2BC9	4e-04
TWISTNB	H2BC1	4e-04
TWISTNB	NPSR1	4e-04
TWISTNB	H2BC3	4e-04
TWISTNB	H2BC21	4e-04
TWISTNB	H2AC14	4e-04
TWISTNB	H2BC14	4e-04
TWISTNB	H2AB1	4e-04
TWISTNB	H2BS1	4e-04
TWISTNB	H2AC8	4e-04
TWISTNB	H2BC13	4e-04
TWISTNB	H2AC7	4e-04
TWISTNB	H2BC11	4e-04
